ride ID,rider name,driver ID,promotion used?,wait time,ride duration,ride cost,revenue earned
4994.0,Monica Thomas,3649.0,pre-trt,6.0,20.0,21.01,4.202
9740.0,Phillip Wilson,2956.0,pre-ctrl,10.0,19.0,24.47,4.894
3032.0,Ricky Mendoza,4060.0,pre-trt,7.0,30.0,42.08,8.416
6540.0,Jessica Arias,3.0,pre-trt,10.0,20.0,23.19,4.638
7654.0,Kevin Dunn,27.0,pre-trt,8.0,27.0,18.7,3.7399999999999998
6573.0,Amanda Hernandez,4858.0,pre-ctrl,6.0,24.0,10.84,2.168
8191.0,Alexander Hood,1289.0,pre-ctrl,9.0,17.0,19.32,3.864
3451.0,Ashley Berger,48.0,pre-trt,1.0,27.0,28.62,5.724
9368.0,Elizabeth Schwartz,719.0,pre-trt,4.0,19.0,22.06,4.412
4086.0,Courtney Hernandez,1264.0,pre-trt,8.0,8.0,9.97,1.9940000000000002
6675.0,William Ewing,967.0,pre-trt,4.0,26.0,24.95,4.99
3071.0,Kathryn George,4162.0,pre-trt,5.0,13.0,17.37,3.474
8811.0,Adam Bell,364.0,pre-trt,8.0,5.0,3.46,0.692
6460.0,Dean Cooper,1381.0,pre-ctrl,10.0,20.0,15.67,3.134
6758.0,Brooke Duncan,1983.0,pre-trt,1.0,5.0,1.52,0.304
4982.0,Stuart Avila,1708.0,pre-ctrl,10.0,7.0,8.0,1.6
4008.0,David Williams,2895.0,pre-trt,9.0,16.0,23.53,4.706
8973.0,Megan Walton,2377.0,pre-ctrl,1.0,12.0,11.05,2.21
8965.0,Beverly Perry,2491.0,pre-trt,5.0,28.0,32.83,6.566
4290.0,Raven Evans,2770.0,pre-ctrl,5.0,30.0,29.97,5.994
681.0,Kristina Foley,1435.0,pre-ctrl,5.0,12.0,14.15,2.83
7023.0,Robert Martin,2452.0,pre-trt,9.0,11.0,5.01,1.002
9533.0,John Ward,1630.0,pre-ctrl,6.0,22.0,21.81,4.362
5742.0,Alexandra Johnson,4435.0,pre-ctrl,7.0,20.0,25.93,5.186
7821.0,Matthew Evans,3408.0,pre-trt,7.0,27.0,37.02,7.404000000000001
8285.0,Latasha Rodriguez,4451.0,pre-ctrl,3.0,12.0,16.39,3.278
1574.0,Richard Morgan,1955.0,pre-ctrl,8.0,16.0,19.39,3.878
3375.0,Jacqueline King,575.0,pre-ctrl,5.0,7.0,5.8,1.16
8159.0,Evelyn Russell,395.0,pre-ctrl,5.0,18.0,24.2,4.84
5909.0,Tina Johnson,2864.0,pre-ctrl,7.0,20.0,24.12,4.824
3984.0,Faith Dixon,1269.0,pre-ctrl,1.0,30.0,36.96,7.392
4208.0,Kathryn Garcia,3474.0,pre-ctrl,11.0,13.0,6.48,1.296
3405.0,Melissa Hill,1727.0,pre-ctrl,4.0,7.0,2.75,0.55
4386.0,Lisa Gomez,759.0,pre-trt,10.0,14.0,20.63,4.1259999999999994
2719.0,John White,2570.0,pre-ctrl,11.0,25.0,20.98,4.196
6542.0,Peter Luna,3120.0,pre-trt,5.0,19.0,11.92,2.384
9319.0,Curtis Villarreal,1562.0,pre-ctrl,3.0,19.0,25.74,5.148
9067.0,Kristy Harper,4695.0,pre-trt,7.0,26.0,32.74,6.548
7920.0,Matthew Young,3142.0,pre-ctrl,1.0,17.0,23.24,4.648
1419.0,Jason Moore,637.0,pre-ctrl,5.0,20.0,17.66,3.532
8631.0,Kurt Richardson,1883.0,pre-trt,8.0,22.0,31.27,6.254
5334.0,Brian Johnson,1345.0,pre-trt,7.0,11.0,7.56,1.512
6167.0,John Montes,2301.0,pre-trt,1.0,14.0,17.62,3.524
9218.0,Courtney Barron,4474.0,pre-ctrl,5.0,27.0,30.39,6.078
779.0,Rebecca Miller,2266.0,pre-ctrl,2.0,17.0,19.24,3.848
7716.0,Randy Norton,3206.0,pre-ctrl,11.0,12.0,11.99,2.398
3243.0,Mathew Andrade,1754.0,pre-trt,9.0,6.0,6.23,1.246
6945.0,Tyler Bailey,1224.0,pre-ctrl,3.0,18.0,7.4,1.48
4351.0,Alex Holloway,1265.0,pre-ctrl,11.0,20.0,18.14,3.628
8019.0,Fernando Burns,1190.0,pre-trt,8.0,18.0,20.85,4.17
7540.0,Donna Swanson,4389.0,pre-ctrl,3.0,18.0,17.38,3.476
9401.0,Isaac Watkins,3593.0,pre-ctrl,5.0,29.0,11.18,2.2359999999999998
8210.0,Heather Juarez,2679.0,pre-ctrl,1.0,23.0,12.01,2.402
691.0,Mary Sawyer,3016.0,pre-trt,3.0,16.0,2.86,0.572
7078.0,Christina Levine,3305.0,pre-trt,5.0,19.0,28.35,5.67
8205.0,Dr. Sylvia Thompson,1698.0,pre-ctrl,6.0,30.0,33.31,6.662000000000001
8954.0,Amy Hughes,2015.0,pre-trt,4.0,19.0,26.85,5.37
8089.0,Christopher Bailey,2388.0,pre-trt,10.0,6.0,5.41,1.082
5871.0,Richard Young,3528.0,pre-ctrl,1.0,21.0,7.85,1.5699999999999998
3786.0,John Hardin,143.0,pre-ctrl,11.0,7.0,0.91,0.182
1500.0,Laura Wright,1557.0,pre-ctrl,11.0,27.0,26.94,5.388
2490.0,Madeline Nelson,358.0,pre-trt,3.0,13.0,11.72,2.3440000000000003
7208.0,Melissa Davis,400.0,pre-ctrl,1.0,18.0,11.89,2.378
8276.0,Matthew Flores,4831.0,pre-ctrl,2.0,22.0,21.95,4.39
4170.0,Laura Rodriguez,4505.0,pre-trt,9.0,27.0,25.93,5.186
1033.0,Micheal Rodriguez,2800.0,pre-ctrl,9.0,25.0,33.64,6.728
7714.0,Scott Lopez,2768.0,pre-trt,9.0,30.0,33.21,6.642
9499.0,Mrs. Melissa Matthews,1860.0,pre-ctrl,10.0,6.0,6.63,1.326
7571.0,Sabrina Thompson,1818.0,pre-ctrl,9.0,26.0,38.07,7.614
5645.0,Katherine Peterson,1041.0,pre-ctrl,5.0,15.0,19.28,3.8560000000000003
743.0,Jerry Tyler,4385.0,pre-ctrl,9.0,15.0,16.92,3.3840000000000003
341.0,Jason Riley,186.0,pre-ctrl,11.0,20.0,16.32,3.2640000000000002
3949.0,Amber Walsh,57.0,pre-trt,1.0,28.0,34.29,6.858
5347.0,Amanda Johnson,4516.0,pre-ctrl,5.0,29.0,22.55,4.51
582.0,Jessica Arroyo,4858.0,pre-trt,3.0,6.0,6.43,1.286
4216.0,Courtney Campbell,4969.0,pre-ctrl,9.0,30.0,13.6,2.7199999999999998
5717.0,Michael Cross,3560.0,pre-trt,1.0,23.0,29.24,5.848
9425.0,Jerry Williams,4326.0,pre-trt,1.0,5.0,5.59,1.1179999999999999
2377.0,Benjamin Brown,3691.0,pre-trt,9.0,27.0,26.35,5.2700000000000005
7655.0,George Barry,4277.0,pre-ctrl,9.0,11.0,12.4,2.48
8241.0,Ryan Massey,251.0,pre-ctrl,6.0,30.0,11.37,2.274
7599.0,Juan Dennis,2437.0,pre-ctrl,11.0,20.0,10.47,2.0940000000000003
6356.0,Emily Davis,257.0,pre-trt,3.0,24.0,33.98,6.795999999999999
6972.0,Tina Carter,1433.0,pre-trt,6.0,7.0,2.73,0.546
4425.0,Elizabeth Kelley,1209.0,pre-ctrl,11.0,13.0,19.17,3.8340000000000005
6034.0,Kenneth Wallace,3199.0,pre-ctrl,9.0,9.0,5.93,1.186
688.0,Timothy Brooks,4512.0,pre-ctrl,2.0,15.0,12.3,2.46
8491.0,Kelly Wright,662.0,pre-ctrl,8.0,11.0,4.86,0.9720000000000001
6486.0,Miss Melissa Peters DVM,4372.0,pre-ctrl,6.0,15.0,22.05,4.41
7106.0,Christopher Foster,2996.0,pre-trt,3.0,30.0,31.22,6.244
5056.0,Brian Arellano,1723.0,pre-ctrl,1.0,16.0,21.01,4.202
8374.0,Beth Lloyd,4220.0,pre-trt,3.0,25.0,22.77,4.554
1952.0,Maurice Robles,3583.0,pre-trt,7.0,23.0,30.96,6.192
4290.0,Amy Boyle,4826.0,pre-ctrl,2.0,29.0,38.83,7.766
776.0,Anna Haynes,2624.0,pre-ctrl,3.0,17.0,24.16,4.832
3163.0,Blake Williams,444.0,pre-trt,8.0,14.0,20.0,4.0
1605.0,Nicholas Lee,4254.0,pre-trt,8.0,11.0,12.48,2.496
2040.0,Elizabeth Martinez,104.0,pre-trt,10.0,24.0,4.8,0.96
3636.0,Christopher Brown,2762.0,pre-trt,11.0,20.0,20.16,4.032
1962.0,Brent Combs,305.0,pre-ctrl,10.0,9.0,10.39,2.0780000000000003
443.0,Laurie Griffith,1301.0,pre-ctrl,8.0,5.0,3.64,0.728
5532.0,Ronald Mcdonald,2844.0,pre-trt,1.0,29.0,32.55,6.51
754.0,Zachary Lewis,2245.0,pre-ctrl,7.0,28.0,26.97,5.394
1494.0,Dawn Bernard,750.0,pre-trt,1.0,19.0,12.22,2.444
141.0,Herbert Reed,4868.0,pre-ctrl,7.0,20.0,27.03,5.406000000000001
5989.0,Joshua Warren,2130.0,pre-ctrl,7.0,11.0,11.14,2.228
6031.0,Hector Williams,1498.0,pre-trt,2.0,11.0,15.66,3.132
8801.0,Tiffany Contreras,4159.0,pre-trt,3.0,25.0,17.38,3.476
2968.0,Jamie Miller,1511.0,pre-ctrl,11.0,27.0,25.56,5.112
4697.0,Nancy Lloyd,3744.0,pre-trt,6.0,5.0,5.0,1.0
5337.0,Laura Browning,2558.0,pre-trt,5.0,25.0,2.81,0.562
7763.0,Nicholas Howard,2422.0,pre-trt,10.0,5.0,3.76,0.752
4481.0,Kenneth Le,3396.0,pre-ctrl,8.0,28.0,18.89,3.778
6246.0,Russell Ramos,4946.0,pre-ctrl,10.0,22.0,26.46,5.292
9880.0,Jimmy Lewis,348.0,pre-trt,5.0,11.0,14.16,2.832
6500.0,Jacob Merritt,2929.0,pre-ctrl,4.0,20.0,14.71,2.942
2343.0,Rachel Bell,2820.0,pre-ctrl,11.0,25.0,34.18,6.836
1176.0,Elizabeth Mcgee,2130.0,pre-ctrl,4.0,28.0,23.41,4.682
5825.0,Shannon Torres,613.0,pre-trt,3.0,11.0,14.76,2.952
3568.0,Bobby Adams,599.0,pre-trt,4.0,10.0,5.64,1.128
575.0,Stacey Schneider,2580.0,pre-ctrl,3.0,21.0,17.94,3.588
4547.0,Angela Byrd,4299.0,pre-trt,11.0,9.0,6.56,1.3119999999999998
5462.0,Cynthia Johnson,4831.0,pre-trt,5.0,9.0,10.65,2.13
7989.0,Luis Patel,1763.0,pre-trt,2.0,24.0,34.33,6.866
1400.0,Destiny Sanchez,1316.0,pre-trt,11.0,27.0,33.34,6.668000000000001
8650.0,Tiffany Moreno,4253.0,pre-ctrl,5.0,26.0,20.35,4.07
3879.0,Edward Nichols,665.0,pre-ctrl,10.0,7.0,8.2,1.64
8882.0,Daniel Williams,3178.0,pre-trt,2.0,20.0,15.98,3.196
4697.0,Marcus Little,2671.0,pre-trt,7.0,28.0,16.43,3.286
2984.0,Cody Wright,4214.0,pre-ctrl,2.0,5.0,7.46,1.492
9198.0,Morgan Moore,2349.0,pre-trt,8.0,22.0,16.53,3.306
527.0,Matthew Salazar,2500.0,pre-trt,10.0,6.0,8.42,1.684
7552.0,Jordan Schmidt,2988.0,pre-ctrl,9.0,26.0,10.78,2.1559999999999997
862.0,Ashley Carter,3711.0,pre-trt,7.0,27.0,38.32,7.664
8963.0,Jesus Martin,4584.0,pre-trt,5.0,13.0,11.67,2.334
1061.0,Dominic Horton,4768.0,pre-ctrl,7.0,24.0,16.89,3.378
9822.0,Richard Lutz,1607.0,pre-trt,2.0,13.0,19.33,3.8659999999999997
6018.0,Mark Small,3170.0,pre-ctrl,10.0,21.0,12.85,2.57
9891.0,Rebecca Watkins,3601.0,pre-ctrl,1.0,10.0,14.63,2.926
5060.0,Patricia Rowland,4605.0,pre-trt,8.0,12.0,12.33,2.466
3635.0,Jordan Jones,1317.0,pre-ctrl,10.0,30.0,17.44,3.4880000000000004
9882.0,Morgan Howard,1167.0,pre-ctrl,10.0,20.0,8.35,1.67
1899.0,Regina Johnson,3758.0,pre-trt,9.0,8.0,3.37,0.674
3837.0,Steven Lozano,3767.0,pre-trt,6.0,18.0,1.26,0.252
1711.0,Gilbert Morales,1770.0,pre-trt,7.0,26.0,13.46,2.692
7205.0,Dennis Moore,3980.0,pre-ctrl,2.0,5.0,1.8,0.36
1491.0,Tommy Wiggins,898.0,pre-trt,7.0,25.0,15.6,3.12
6454.0,Jacob Williams,2854.0,pre-trt,5.0,8.0,3.92,0.784
4287.0,Maria Wood,1251.0,pre-trt,9.0,8.0,1.01,0.202
1203.0,Allison Riley,1918.0,pre-ctrl,3.0,27.0,32.53,6.506
9835.0,Ian Price,906.0,pre-trt,10.0,26.0,22.72,4.544
355.0,Mike Collins,4346.0,pre-ctrl,3.0,26.0,34.33,6.866
2916.0,Dr. Brian Gordon DDS,1998.0,pre-ctrl,10.0,11.0,10.44,2.088
1908.0,Jeffrey Martinez,1399.0,pre-trt,5.0,30.0,38.93,7.786
364.0,Natasha Meyer,2986.0,pre-trt,8.0,27.0,16.55,3.31
7189.0,Joseph Clark,2078.0,pre-trt,4.0,9.0,11.2,2.2399999999999998
628.0,Michelle Luna,1234.0,pre-ctrl,6.0,30.0,38.24,7.648000000000001
4045.0,Michael Jones,1090.0,pre-trt,4.0,30.0,9.59,1.918
1656.0,Bill Peterson,4160.0,pre-trt,6.0,6.0,5.43,1.0859999999999999
4483.0,Christian Marshall,1268.0,pre-trt,3.0,11.0,14.14,2.8280000000000003
9531.0,Gregory Sellers,3587.0,pre-ctrl,8.0,19.0,14.77,2.9539999999999997
5241.0,Brianna Riggs,517.0,pre-trt,6.0,17.0,17.15,3.4299999999999997
7659.0,Kenneth Ford,2921.0,pre-trt,2.0,11.0,7.91,1.582
4181.0,Heather Hopkins,2803.0,pre-trt,9.0,28.0,26.15,5.2299999999999995
4884.0,Cameron Alvarado,2628.0,pre-trt,5.0,9.0,6.77,1.3539999999999999
4600.0,Edward Martin,1484.0,pre-trt,5.0,8.0,3.47,0.6940000000000001
4729.0,Tyrone Knight,1381.0,pre-ctrl,11.0,8.0,4.94,0.9880000000000001
8405.0,Shawn Wallace,1750.0,pre-trt,9.0,16.0,9.98,1.996
4742.0,John Roberts,2986.0,pre-ctrl,3.0,7.0,8.94,1.7879999999999998
9725.0,Matthew Ramos,2006.0,pre-trt,2.0,24.0,30.36,6.072
3211.0,Jackie Black,4698.0,pre-trt,7.0,22.0,23.16,4.632
497.0,Antonio Robbins,559.0,pre-trt,3.0,12.0,13.44,2.6879999999999997
2774.0,Tyler Morris,4641.0,pre-ctrl,4.0,27.0,12.06,2.412
5838.0,Sergio Cummings,40.0,pre-ctrl,8.0,26.0,29.78,5.956
7088.0,Michelle Murray,4700.0,pre-trt,8.0,7.0,8.09,1.6179999999999999
1381.0,Amanda Aguilar,2081.0,pre-trt,1.0,20.0,29.14,5.828
289.0,Leah Love,3422.0,pre-trt,11.0,20.0,7.46,1.492
2901.0,Regina Summers,2266.0,pre-ctrl,11.0,9.0,12.28,2.456
9020.0,James Williams,3120.0,pre-trt,1.0,27.0,32.21,6.442
8410.0,Cynthia Williamson,3805.0,pre-ctrl,10.0,18.0,21.66,4.332
6041.0,Garrett Luna,804.0,pre-ctrl,1.0,27.0,35.2,7.040000000000001
5919.0,Laura Marshall,907.0,pre-ctrl,2.0,5.0,4.26,0.852
755.0,Kyle Thomas,753.0,pre-trt,7.0,5.0,2.63,0.526
2717.0,Tina Merritt,4588.0,pre-ctrl,5.0,27.0,16.05,3.21
6521.0,Jordan Goodman,4380.0,pre-trt,1.0,30.0,38.66,7.731999999999999
9771.0,Jill Shaw,4836.0,pre-ctrl,4.0,15.0,6.1,1.22
8078.0,George Ortega,2021.0,pre-trt,2.0,7.0,10.07,2.0140000000000002
1896.0,Kathy Lane,2113.0,pre-trt,9.0,21.0,9.37,1.8739999999999999
8761.0,Amanda Ray,988.0,pre-trt,6.0,16.0,11.79,2.3579999999999997
3306.0,Patricia Moore,2363.0,pre-ctrl,1.0,26.0,7.91,1.582
5369.0,Kyle Chapman,2875.0,pre-trt,8.0,30.0,24.06,4.811999999999999
890.0,Dr. Christine Burnett,3179.0,pre-ctrl,6.0,11.0,8.51,1.702
713.0,Alexander Singh,2835.0,pre-trt,2.0,21.0,17.15,3.4299999999999997
8711.0,Danny Hatfield,3013.0,pre-ctrl,8.0,18.0,18.84,3.768
9357.0,Erica King,2784.0,pre-trt,4.0,15.0,11.21,2.242
3367.0,Kevin Watts,585.0,pre-ctrl,7.0,7.0,7.72,1.544
6434.0,Diana Galloway,370.0,pre-ctrl,7.0,23.0,11.79,2.3579999999999997
7923.0,Michele Cummings,13.0,pre-trt,5.0,17.0,12.92,2.584
481.0,Rebecca Campbell,3200.0,pre-trt,5.0,17.0,15.89,3.178
4920.0,Eric Booth,2627.0,pre-trt,4.0,5.0,6.78,1.356
7925.0,Maxwell Campbell,4074.0,pre-ctrl,11.0,20.0,18.87,3.774
4452.0,Karen Mills,945.0,pre-trt,5.0,10.0,1.61,0.322
6875.0,Bruce Montoya,2758.0,pre-trt,11.0,20.0,25.12,5.024
6356.0,Brittany Martin,2486.0,pre-trt,9.0,18.0,12.64,2.528
1544.0,Todd Anderson,4405.0,pre-trt,1.0,20.0,22.2,4.4399999999999995
5003.0,Chelsea Willis,3911.0,pre-ctrl,11.0,18.0,16.87,3.374
8467.0,Steven Ellis,2678.0,pre-trt,6.0,28.0,40.76,8.152
8961.0,Sean Holmes,1258.0,pre-ctrl,4.0,17.0,20.96,4.192
9060.0,Sonia Owen,1009.0,pre-ctrl,11.0,15.0,21.65,4.33
6669.0,Anthony Chandler,162.0,pre-trt,2.0,23.0,18.84,3.768
3799.0,Donna Jones,3356.0,pre-ctrl,3.0,21.0,15.39,3.0780000000000003
9753.0,Jonathan Parker,3790.0,pre-ctrl,11.0,28.0,25.25,5.05
8032.0,Mr. Michael Molina MD,2389.0,pre-ctrl,8.0,19.0,27.99,5.598
5079.0,Nathaniel Bowen,4500.0,pre-ctrl,9.0,18.0,26.23,5.246
9416.0,Thomas Williams,1911.0,pre-ctrl,10.0,11.0,8.36,1.672
1406.0,Anthony Perry,3740.0,pre-ctrl,3.0,16.0,20.83,4.1659999999999995
1058.0,Danielle Bryant,3006.0,pre-ctrl,7.0,6.0,5.22,1.044
3457.0,Margaret Yates,2952.0,pre-ctrl,9.0,16.0,16.15,3.2299999999999995
5610.0,Kaitlyn Boyer,2533.0,pre-ctrl,5.0,9.0,8.45,1.69
3911.0,Steven Williams,2737.0,pre-ctrl,8.0,11.0,12.35,2.4699999999999998
4531.0,Richard Walker,27.0,pre-ctrl,4.0,5.0,4.72,0.944
1970.0,Robert Hernandez,1806.0,pre-trt,1.0,21.0,30.4,6.08
62.0,Jacqueline Hall,3914.0,pre-ctrl,9.0,29.0,7.2,1.44
5978.0,Katherine Carson,3433.0,pre-ctrl,3.0,21.0,29.02,5.804
7702.0,Michelle Novak,766.0,pre-trt,6.0,9.0,11.86,2.372
4369.0,Keith Henson,3843.0,pre-ctrl,1.0,20.0,28.63,5.726
2972.0,Lisa Thomas,2484.0,pre-trt,6.0,11.0,15.45,3.09
632.0,Chad Miller,1156.0,pre-trt,11.0,9.0,12.63,2.5260000000000002
2250.0,Phillip Dunn,1812.0,pre-trt,10.0,24.0,24.5,4.9
8824.0,Scott Jackson,1660.0,pre-trt,4.0,6.0,8.32,1.6640000000000001
3803.0,Jacqueline Roberts,3328.0,pre-trt,11.0,28.0,29.3,5.86
1138.0,Kelly Montgomery,4459.0,pre-ctrl,4.0,7.0,4.24,0.8480000000000001
5605.0,Peter Watson MD,1854.0,pre-trt,2.0,28.0,23.15,4.63
31.0,Brianna Smith,397.0,pre-ctrl,11.0,13.0,11.6,2.32
1408.0,Mercedes James,3516.0,pre-ctrl,3.0,28.0,14.79,2.9579999999999997
8876.0,Kenneth Ruiz,3599.0,pre-ctrl,2.0,9.0,12.69,2.538
5019.0,Melissa Key,538.0,pre-ctrl,3.0,10.0,13.01,2.602
9590.0,Kaitlyn Quinn,3702.0,pre-trt,6.0,17.0,22.52,4.504
7915.0,Morgan James,1792.0,pre-ctrl,2.0,17.0,19.91,3.982
2881.0,Ariel Hall,4665.0,pre-trt,9.0,5.0,4.88,0.976
5924.0,Carla Flores,3116.0,pre-ctrl,4.0,28.0,30.78,6.156000000000001
2866.0,Kayla Lee,502.0,pre-ctrl,2.0,22.0,9.25,1.85
6068.0,Thomas Murillo,4298.0,pre-ctrl,6.0,26.0,18.23,3.646
9904.0,James Shaffer MD,993.0,pre-ctrl,1.0,23.0,27.09,5.418
813.0,Susan Anderson,1392.0,pre-ctrl,10.0,18.0,22.48,4.496
1042.0,Phillip Fowler,1081.0,pre-ctrl,6.0,26.0,24.44,4.888
8671.0,Sophia Alexander,1084.0,pre-ctrl,6.0,12.0,13.49,2.698
6072.0,Cody Lowe,1771.0,pre-ctrl,11.0,14.0,13.03,2.606
8424.0,April Thompson,4751.0,pre-ctrl,8.0,30.0,32.41,6.481999999999999
2398.0,Emily Anderson,653.0,pre-trt,4.0,30.0,17.13,3.4259999999999997
4261.0,Michael Walker,4420.0,pre-trt,5.0,22.0,23.29,4.6579999999999995
292.0,Keith Torres,4008.0,pre-ctrl,9.0,26.0,36.66,7.331999999999999
9695.0,Samantha Smith,4872.0,pre-ctrl,8.0,11.0,16.28,3.2560000000000002
112.0,Julie Greer,561.0,pre-ctrl,6.0,20.0,27.69,5.538
7971.0,Daniel Williams,1509.0,pre-ctrl,5.0,8.0,0.81,0.162
8169.0,Shirley Espinoza,4078.0,pre-trt,5.0,18.0,2.41,0.48200000000000004
1408.0,David Johnson,4561.0,pre-ctrl,2.0,29.0,42.33,8.466
7651.0,Christina Sloan,2578.0,pre-ctrl,1.0,5.0,1.66,0.33199999999999996
5002.0,Laurie Krueger,3023.0,pre-ctrl,9.0,7.0,9.97,1.9940000000000002
3718.0,Kelly Rodgers,4202.0,pre-ctrl,3.0,12.0,9.77,1.954
2855.0,Mr. Daniel Arnold,1053.0,pre-trt,11.0,19.0,19.83,3.9659999999999997
1532.0,Laura Robles,2180.0,pre-trt,3.0,22.0,27.69,5.538
5225.0,Felicia Oneal,3478.0,pre-trt,1.0,14.0,16.58,3.316
3700.0,Jennifer Garcia,4799.0,pre-trt,6.0,25.0,34.27,6.854000000000001
9228.0,Cindy Thomas,2541.0,pre-ctrl,7.0,13.0,8.53,1.706
2952.0,Russell Buchanan,1114.0,pre-trt,4.0,14.0,6.46,1.292
8477.0,Alyssa Phillips,3607.0,pre-trt,11.0,21.0,27.62,5.524
4324.0,David Ingram,2255.0,pre-ctrl,10.0,21.0,17.49,3.4979999999999998
9421.0,Sonia Cannon,3481.0,pre-trt,10.0,21.0,25.69,5.138
3669.0,Abigail Garcia,3985.0,pre-trt,9.0,17.0,9.89,1.9780000000000002
2924.0,Sara Martinez,1580.0,pre-ctrl,9.0,23.0,28.79,5.758
2971.0,Anthony Boyd,4143.0,pre-trt,2.0,11.0,8.31,1.6620000000000001
6584.0,Antonio Bradley,3615.0,pre-ctrl,9.0,27.0,40.25,8.05
5394.0,Michael Williams,3363.0,pre-ctrl,11.0,9.0,8.04,1.6079999999999999
4081.0,Corey Lyons,2631.0,pre-trt,11.0,11.0,14.4,2.88
6795.0,Cody Spencer,392.0,pre-trt,9.0,15.0,20.12,4.024
3945.0,Kristi Nichols,3828.0,pre-ctrl,9.0,11.0,15.5,3.1
7748.0,Lee Perez,3.0,pre-trt,9.0,7.0,2.89,0.5780000000000001
4366.0,Robert Edwards,1723.0,pre-trt,10.0,17.0,17.59,3.518
9780.0,Nicholas Olson,4684.0,pre-ctrl,2.0,13.0,9.1,1.8199999999999998
2265.0,Deborah Boyd,4991.0,pre-ctrl,5.0,28.0,33.2,6.640000000000001
5348.0,James Hutchinson,3316.0,pre-ctrl,3.0,12.0,14.1,2.82
7327.0,Erin Duarte,2227.0,pre-trt,8.0,6.0,8.13,1.6260000000000001
9143.0,Kelly Kim,824.0,pre-ctrl,11.0,24.0,26.27,5.254
6805.0,Emily Dudley,444.0,pre-trt,6.0,19.0,22.09,4.418
6720.0,Michelle Clark,1740.0,pre-trt,6.0,15.0,15.48,3.096
2302.0,Erika Sandoval,2678.0,pre-trt,5.0,26.0,25.68,5.136
6303.0,Carol Johnson,660.0,pre-trt,5.0,29.0,37.18,7.436
7868.0,Katherine Valdez,1270.0,pre-ctrl,5.0,11.0,9.18,1.8359999999999999
2371.0,Edwin Fox,4159.0,pre-trt,1.0,15.0,17.08,3.4159999999999995
8779.0,Robert Wilson,4457.0,pre-trt,6.0,7.0,2.45,0.49000000000000005
9144.0,Robert Knapp,3775.0,pre-ctrl,1.0,13.0,16.36,3.272
3243.0,Richard Morris,4328.0,pre-ctrl,4.0,8.0,2.99,0.5980000000000001
5109.0,Sergio Garcia,2569.0,pre-trt,7.0,19.0,12.01,2.402
8261.0,Ashley Mahoney,3266.0,pre-trt,6.0,24.0,20.29,4.058
2131.0,Michael Duncan,608.0,pre-ctrl,2.0,14.0,19.35,3.87
3442.0,Taylor Mora,4608.0,pre-ctrl,2.0,16.0,9.91,1.982
1843.0,Henry Rice,2083.0,pre-ctrl,6.0,5.0,6.4,1.28
2424.0,Eric Reynolds,3279.0,pre-trt,3.0,13.0,14.25,2.85
8237.0,Stacy Smith,394.0,pre-ctrl,11.0,28.0,34.8,6.959999999999999
2796.0,Julie Robbins,1872.0,pre-trt,11.0,8.0,9.37,1.8739999999999999
7130.0,Jeffrey Collins,4898.0,pre-ctrl,3.0,25.0,28.82,5.764
701.0,Louis Mills,922.0,pre-ctrl,2.0,7.0,9.14,1.828
2525.0,Whitney Wu,674.0,pre-ctrl,5.0,13.0,15.32,3.064
5639.0,Lisa Ferguson,3282.0,pre-ctrl,3.0,10.0,13.68,2.7359999999999998
7239.0,Laura Brown,3006.0,pre-trt,10.0,18.0,8.9,1.78
4982.0,Jennifer Green,4213.0,pre-trt,6.0,25.0,36.47,7.294
8439.0,Tina Brown,4866.0,pre-trt,3.0,19.0,26.39,5.2780000000000005
9922.0,Brian Johnson,560.0,pre-ctrl,8.0,14.0,16.56,3.312
3918.0,Jason Schwartz,3464.0,pre-ctrl,7.0,8.0,6.45,1.29
1233.0,Shannon Nunez,153.0,pre-trt,2.0,11.0,9.96,1.9920000000000002
6210.0,Daniel Keith,4830.0,pre-trt,9.0,14.0,16.83,3.3659999999999997
9503.0,Scott Sullivan II,524.0,pre-ctrl,6.0,23.0,31.37,6.274
5425.0,Raymond Gray,1264.0,pre-trt,7.0,28.0,37.22,7.444
2508.0,Cindy Burns,4266.0,pre-ctrl,6.0,18.0,20.78,4.156000000000001
2554.0,Casey Wiggins,3283.0,pre-trt,10.0,25.0,22.29,4.458
7382.0,Mckenzie Reed,2605.0,pre-trt,11.0,29.0,26.53,5.306
4382.0,Shawn Schultz,2879.0,pre-trt,5.0,5.0,3.35,0.67
3264.0,Candice Smith,4857.0,pre-ctrl,1.0,9.0,5.25,1.05
5570.0,Nathaniel Pineda,3235.0,pre-trt,8.0,6.0,8.3,1.6600000000000001
7256.0,Jeremy Patel,4839.0,pre-trt,1.0,20.0,18.83,3.7659999999999996
1827.0,Donald Miller,3012.0,pre-trt,5.0,26.0,22.45,4.49
4745.0,Susan Scott,3334.0,pre-ctrl,2.0,26.0,26.91,5.382
8387.0,Michele Rogers,4532.0,pre-trt,3.0,27.0,20.72,4.144
8931.0,Reginald Grant,422.0,pre-trt,11.0,26.0,30.27,6.054
6187.0,Steven Wilson,3779.0,pre-trt,5.0,14.0,18.34,3.668
2617.0,Amanda Greene,1161.0,pre-trt,11.0,13.0,8.38,1.6760000000000002
2543.0,Robert Thomas,4239.0,pre-trt,1.0,12.0,12.16,2.432
6312.0,Rebecca Shaffer,3561.0,pre-trt,4.0,19.0,12.2,2.44
